koordinierter	koordiniert	AD	positive	0.0040/-/-	L
koordiniertere	koordiniert	AD	positive	0.0040/-/-	L
koordinierterem	koordiniert	AD	positive	0.0040/-/-	L
koordinierteren	koordiniert	AD	positive	0.0040/-/-	L
koordinierterer	koordiniert	AD	positive	0.0040/-/-	L
koordinierteres	koordiniert	AD	positive	0.0040/-/-	L
koordiniertes	koordiniert	AD	positive	0.0040/-/-	L
koordiniertst	koordiniert	AD	positive	0.0040/-/-	L
koordiniertste	koordiniert	AD	positive	0.0040/-/-	L
koordiniertstem	koordiniert	AD	positive	0.0040/-/-	L
koordiniertsten	koordiniert	AD	positive	0.0040/-/-	L
koordiniertster	koordiniert	AD	positive	0.0040/-/-	L
koordiniertstes	koordiniert	AD	positive	0.0040/-/-	L
korrekt	korrekt	AD	positive	0.0040/-/-	L
korrekte	korrekt	AD	positive	0.0040/-/-	L
korrektem	korrekt	AD	positive	0.0040/-/-	L
korrekten	korrekt	AD	positive	0.0040/-/-	L
korrekter	korrekt	AD	positive	0.0040/-/-	L
korrektere	korrekt	AD	positive	0.0040/-/-	L
korrekterem	korrekt	AD	positive	0.0040/-/-	L
korrekteren	korrekt	AD	positive	0.0040/-/-	L
korrekterer	korrekt	AD	positive	0.0040/-/-	L
korrekteres	korrekt	AD	positive	0.0040/-/-	L
korrektes	korrekt	AD	positive	0.0040/-/-	L
korrektest	korrekt	AD	positive	0.0040/-/-	L
korrekteste	korrekt	AD	positive	0.0040/-/-	L
korrektestem	korrekt	AD	positive	0.0040/-/-	L
korrektesten	korrekt	AD	positive	0.0040/-/-	L
korrektester	korrekt	AD	positive	0.0040/-/-	L
korrektestes	korrekt	AD	positive	0.0040/-/-	L
kostbar	kostbar	AD	positive	0.0777/-/-	L
kostbare	kostbar	AD	positive	0.0777/-/-	L
kostbarem	kostbar	AD	positive	0.0777/-/-	L
kostbaren	kostbar	AD	positive	0.0777/-/-	L
kostbarer	kostbar	AD	positive	0.0777/-/-	L
kostbarere	kostbar	AD	positive	0.0777/-/-	L
kostbarerem	kostbar	AD	positive	0.0777/-/-	L
kostbareren	kostbar	AD	positive	0.0777/-/-	L
kostbarerer	kostbar	AD	positive	0.0777/-/-	L
kostbareres	kostbar	AD	positive	0.0777/-/-	L
kostbares	kostbar	AD	positive	0.0777/-/-	L
kostbarst	kostbar	AD	positive	0.0777/-/-	L
kostbarste	kostbar	AD	positive	0.0777/-/-	L
kostbarstem	kostbar	AD	positive	0.0777/-/-	L
kostbarsten	kostbar	AD	positive	0.0777/-/-	L
kostbarster	kostbar	AD	positive	0.0777/-/-	L
kostbarstes	kostbar	AD	positive	0.0777/-/-	L
kostendeckend	kostendeckend	AD	positive	-/-/-	D
kosteneffektiv	kosteneffektiv	AD	positive	-/-/-	D
kosteneffizient	kosteneffizient	AD	positive	-/-/-	D
kostenguenstig	kostenguenstig	AD	positive	0.0040/-/-	L
kostenguenstige	kostenguenstig	AD	positive	0.0040/-/-	L
kostenguenstigem	kostenguenstig	AD	positive	0.0040/-/-	L
kostenguenstigen	kostenguenstig	AD	positive	0.0040/-/-	L
kostenguenstiger	kostenguenstig	AD	positive	0.0040/-/-	L
kostenguenstigere	kostenguenstig	AD	positive	0.0040/-/-	L
kostenguenstigerem	kostenguenstig	AD	positive	0.0040/-/-	L
kostenguenstigeren	kostenguenstig	AD	positive	0.0040/-/-	L
kostenguenstigerer	kostenguenstig	AD	positive	0.0040/-/-	L
kostenguenstigeres	kostenguenstig	AD	positive	0.0040/-/-	L
kostenguenstiges	kostenguenstig	AD	positive	0.0040/-/-	L
kostenguenstigst	kostenguenstig	AD	positive	0.0040/-/-	L
kostenguenstigste	kostenguenstig	AD	positive	0.0040/-/-	L
kostenguenstigstem	kostenguenstig	AD	positive	0.0040/-/-	L
kostenguenstigsten	kostenguenstig	AD	positive	0.0040/-/-	L
kostenguenstigster	kostenguenstig	AD	positive	0.0040/-/-	L
kostenguenstigstes	kostenguenstig	AD	positive	0.0040/-/-	L
kostenlos	kostenlos	AD	positive	0.0040/-/-	L
kostenlose	kostenlos	AD	positive	0.0040/-/-	L
kostenlosem	kostenlos	AD	positive	0.0040/-/-	L
kostenlosen	kostenlos	AD	positive	0.0040/-/-	L
kostenloser	kostenlos	AD	positive	0.0040/-/-	L
kostenlosere	kostenlos	AD	positive	0.0040/-/-	L
kostenloserem	kostenlos	AD	positive	0.0040/-/-	L
kostenloseren	kostenlos	AD	positive	0.0040/-/-	L
kostenloserer	kostenlos	AD	positive	0.0040/-/-	L
kostenloseres	kostenlos	AD	positive	0.0040/-/-	L
kostenloses	kostenlos	AD	positive	0.0040/-/-	L
kostenlosst	kostenlos	AD	positive	0.0040/-/-	L
kostenlosste	kostenlos	AD	positive	0.0040/-/-	L
kostenlosstem	kostenlos	AD	positive	0.0040/-/-	L
kostenlossten	kostenlos	AD	positive	0.0040/-/-	L
kostenlosster	kostenlos	AD	positive	0.0040/-/-	L
kostenlosstes	kostenlos	AD	positive	0.0040/-/-	L
kostensparend	kostensparend	AD	positive	-/-/-	D
kraftschluessig	kraftschluessig	AD	positive	-/-/-	D
kraftvoll	kraftvoll	AD	positive	0.2214/-/-	L
kraftvolle	kraftvoll	AD	positive	0.2214/-/-	L
kraftvollem	kraftvoll	AD	positive	0.2214/-/-	L
kraftvollen	kraftvoll	AD	positive	0.2214/-/-	L
kraftvoller	kraftvoll	AD	positive	0.2214/-/-	L
kraftvollere	kraftvoll	AD	positive	0.2214/-/-	L
kraftvollerem	kraftvoll	AD	positive	0.2214/-/-	L
kraftvolleren	kraftvoll	AD	positive	0.2214/-/-	L
kraftvollerer	kraftvoll	AD	positive	0.2214/-/-	L
kraftvolleres	kraftvoll	AD	positive	0.2214/-/-	L
kraftvolles	kraftvoll	AD	positive	0.2214/-/-	L
kraftvollst	kraftvoll	AD	positive	0.2214/-/-	L
kraftvollste	kraftvoll	AD	positive	0.2214/-/-	L
kraftvollstem	kraftvoll	AD	positive	0.2214/-/-	L
kraftvollsten	kraftvoll	AD	positive	0.2214/-/-	L
kraftvollster	kraftvoll	AD	positive	0.2214/-/-	L
kraftvollstes	kraftvoll	AD	positive	0.2214/-/-	L
kreativ	kreativ	AD	positive	0.5865/-/-	L
kreative	kreativ	AD	positive	0.5865/-/-	L
kreativem	kreativ	AD	positive	0.5865/-/-	L
kreativen	kreativ	AD	positive	0.5865/-/-	L
kreativer	kreativ	AD	positive	0.5865/-/-	L
kreativere	kreativ	AD	positive	0.5865/-/-	L
kreativerem	kreativ	AD	positive	0.5865/-/-	L
kreativeren	kreativ	AD	positive	0.5865/-/-	L
kreativerer	kreativ	AD	positive	0.5865/-/-	L
kreativeres	kreativ	AD	positive	0.5865/-/-	L
kreatives	kreativ	AD	positive	0.5865/-/-	L
kreativst	kreativ	AD	positive	0.5865/-/-	L
kreativste	kreativ	AD	positive	0.5865/-/-	L
kreativstem	kreativ	AD	positive	0.5865/-/-	L
kreativsten	kreativ	AD	positive	0.5865/-/-	L
kreativster	kreativ	AD	positive	0.5865/-/-	L
kreativstes	kreativ	AD	positive	0.5865/-/-	L
kreditfaehig	kreditfaehig	AD	positive	-/-/-	D
kregel	kregel	AD	positive	-/-/-	D
kraeftig	kraeftig	AD	positive	0.2408/-/-	L
kraeftige	kraeftig	AD	positive	0.2408/-/-	L
kraeftigem	kraeftig	AD	positive	0.2408/-/-	L
kraeftigen	kraeftig	AD	positive	0.2408/-/-	L
kraeftigend	kraeftigend	AD	positive	-/-/-	D
kraeftiger	kraeftig	AD	positive	0.2408/-/-	L
kraeftigere	kraeftig	AD	positive	0.2408/-/-	L
kraeftigerem	kraeftig	AD	positive	0.2408/-/-	L
kraeftigeren	kraeftig	AD	positive	0.2408/-/-	L
kraeftigerer	kraeftig	AD	positive	0.2408/-/-	L
kraeftigeres	kraeftig	AD	positive	0.2408/-/-	L
kraeftiges	kraeftig	AD	positive	0.2408/-/-	L
kraeftigst	kraeftig	AD	positive	0.2408/-/-	L
kraeftigste	kraeftig	AD	positive	0.2408/-/-	L
kraeftigstem	kraeftig	AD	positive	0.2408/-/-	L
kraeftigsten	kraeftig	AD	positive	0.2408/-/-	L
kraeftigster	kraeftig	AD	positive	0.2408/-/-	L
kraeftigstes	kraeftig	AD	positive	0.2408/-/-	L
kulant	kulant	AD	positive	0.0040/-/-	L
kulante	kulant	AD	positive	0.0040/-/-	L
kulantem	kulant	AD	positive	0.0040/-/-	L
kulanten	kulant	AD	positive	0.0040/-/-	L
kulanter	kulant	AD	positive	0.0040/-/-	L
kulantere	kulant	AD	positive	0.0040/-/-	L
kulanterem	kulant	AD	positive	0.0040/-/-	L
kulanteren	kulant	AD	positive	0.0040/-/-	L
kulanterer	kulant	AD	positive	0.0040/-/-	L
kulanteres	kulant	AD	positive	0.0040/-/-	L
kulantes	kulant	AD	positive	0.0040/-/-	L
kulantest	kulant	AD	positive	0.0040/-/-	L
kulanteste	kulant	AD	positive	0.0040/-/-	L
kulantestem	kulant	AD	positive	0.0040/-/-	L
kulantesten	kulant	AD	positive	0.0040/-/-	L
kulantester	kulant	AD	positive	0.0040/-/-	L
kulantestes	kulant	AD	positive	0.0040/-/-	L
kultiviert	kultiviert	VV	positive	0.0731/-/-	L
kultivierte	kultiviert	VV	positive	0.0731/-/-	L
kultiviertem	kultiviert	VV	positive	0.0731/-/-	L
kultivierten	kultiviert	VV	positive	0.0731/-/-	L
kultivierter	kultiviert	VV	positive	0.0731/-/-	L
kultiviertere	kultiviert	VV	positive	0.0731/-/-	L
kultivierterem	kultiviert	VV	positive	0.0731/-/-	L
kultivierteren	kultiviert	VV	positive	0.0731/-/-	L
kultivierterer	kultiviert	VV	positive	0.0731/-/-	L
kultivierteres	kultiviert	VV	positive	0.0731/-/-	L
kultiviertes	kultiviert	VV	positive	0.0731/-/-	L
kultiviertest	kultiviert	VV	positive	0.0731/-/-	L
kultivierteste	kultiviert	VV	positive	0.0731/-/-	L
kultiviertestem	kultiviert	VV	positive	0.0731/-/-	L
kultiviertesten	kultiviert	VV	positive	0.0731/-/-	L
kultiviertester	kultiviert	VV	positive	0.0731/-/-	L
kultiviertestes	kultiviert	VV	positive	0.0731/-/-	L
kunstreich	kunstreich	AD	positive	0.0040/-/-	L
kunstreiche	kunstreich	AD	positive	0.0040/-/-	L
kunstreichem	kunstreich	AD	positive	0.0040/-/-	L
kunstreichen	kunstreich	AD	positive	0.0040/-/-	L
kunstreicher	kunstreich	AD	positive	0.0040/-/-	L
kunstreichere	kunstreich	AD	positive	0.0040/-/-	L
kunstreicherem	kunstreich	AD	positive	0.0040/-/-	L
kunstreicheren	kunstreich	AD	positive	0.0040/-/-	L
kunstreicherer	kunstreich	AD	positive	0.0040/-/-	L
kunstreicheres	kunstreich	AD	positive	0.0040/-/-	L
kunstreiches	kunstreich	AD	positive	0.0040/-/-	L
kunstreichst	kunstreich	AD	positive	0.0040/-/-	L
kunstreichste	kunstreich	AD	positive	0.0040/-/-	L
kunstreichstem	kunstreich	AD	positive	0.0040/-/-	L
kunstreichsten	kunstreich	AD	positive	0.0040/-/-	L
kunstreichster	kunstreich	AD	positive	0.0040/-/-	L
kunstreichstes	kunstreich	AD	positive	0.0040/-/-	L
kunstvoll	kunstvoll	AD	positive	0.0040/-/-	L
kunstvolle	kunstvoll	AD	positive	0.0040/-/-	L
kunstvollem	kunstvoll	AD	positive	0.0040/-/-	L
kunstvollen	kunstvoll	AD	positive	0.0040/-/-	L
kunstvoller	kunstvoll	AD	positive	0.0040/-/-	L
kunstvollere	kunstvoll	AD	positive	0.0040/-/-	L
kunstvollerem	kunstvoll	AD	positive	0.0040/-/-	L
kunstvolleren	kunstvoll	AD	positive	0.0040/-/-	L
kunstvollerer	kunstvoll	AD	positive	0.0040/-/-	L
kunstvolleres	kunstvoll	AD	positive	0.0040/-/-	L
kunstvolles	kunstvoll	AD	positive	0.0040/-/-	L
kunstvollst	kunstvoll	AD	positive	0.0040/-/-	L
kunstvollste	kunstvoll	AD	positive	0.0040/-/-	L
kunstvollstem	kunstvoll	AD	positive	0.0040/-/-	L
kunstvollsten	kunstvoll	AD	positive	0.0040/-/-	L
kunstvollster	kunstvoll	AD	positive	0.0040/-/-	L
kunstvollstes	kunstvoll	AD	positive	0.0040/-/-	L
kurier	kurieren	VV	positive	0.0040/-/-	L
kuriere	kurieren	VV	positive	0.0040/-/-	L
kurieren	kurieren	VV	positive	0.0040/-/-	L
kurierest	kurieren	VV	positive	0.0040/-/-	L
kurieret	kurieren	VV	positive	0.0040/-/-	L
kurierst	kurieren	VV	positive	0.0040/-/-	L
kuriert	kurieren	VV	positive	0.0040/-/-	L
kurierte	kurieren	VV	positive	0.0040/-/-	L
kurierten	kurieren	VV	positive	0.0040/-/-	L
kuriertest	kurieren	VV	positive	0.0040/-/-	L
kuriertet	kurieren	VV	positive	0.0040/-/-	L
kurios	kurios	AD	positive	-/-/-	D
kurzweilig	kurzweilig	AD	positive	0.25/0.25/0.5	D
koeniglich	koeniglich	AD	positive	-/-/-	D
koestlich	koestlich	AD	positive	1/0/0	D
kuehlte	kuehlen	VV	positive	0.5/0.333333/0.166667	D
kuehn	kuehn	AD	positive	-/-/-	D
kuemmer	kuemmern	VV	positive	0.2016/-/-	L
kuemmere	kuemmern	VV	positive	0.2016/-/-	L
kuemmeren	kuemmern	VV	positive	0.2016/-/-	L
kuemmern	kuemmern	VV	positive	0.2016/-/-	L
kuemmerst	kuemmern	VV	positive	0.2016/-/-	L
kuemmert	kuemmern	VV	positive	0.2016/-/-	L
kuemmerte	kuemmern	VV	positive	0.2016/-/-	L
kuemmerten	kuemmern	VV	positive	0.2016/-/-	L
kuemmertest	kuemmern	VV	positive	0.2016/-/-	L
kuemmertet	kuemmern	VV	positive	0.2016/-/-	L
kuenstlerisch	kuenstlerisch	AD	positive	0.0040/-/-	L
kuenstlerische	kuenstlerisch	AD	positive	0.0040/-/-	L
kuenstlerischem	kuenstlerisch	AD	positive	0.0040/-/-	L
kuenstlerischen	kuenstlerisch	AD	positive	0.0040/-/-	L
kuenstlerischer	kuenstlerisch	AD	positive	0.0040/-/-	L
kuenstlerischere	kuenstlerisch	AD	positive	0.0040/-/-	L
kuenstlerischerem	kuenstlerisch	AD	positive	0.0040/-/-	L
kuenstlerischeren	kuenstlerisch	AD	positive	0.0040/-/-	L
kuenstlerischerer	kuenstlerisch	AD	positive	0.0040/-/-	L
kuenstlerischeres	kuenstlerisch	AD	positive	0.0040/-/-	L
kuenstlerisches	kuenstlerisch	AD	positive	0.0040/-/-	L
kuenstlerischst	kuenstlerisch	AD	positive	0.0040/-/-	L
kuenstlerischste	kuenstlerisch	AD	positive	0.0040/-/-	L
kuenstlerischstem	kuenstlerisch	AD	positive	0.0040/-/-	L
kuenstlerischsten	kuenstlerisch	AD	positive	0.0040/-/-	L
kuenstlerischster	kuenstlerisch	AD	positive	0.0040/-/-	L
kuenstlerischstes	kuenstlerisch	AD	positive	0.0040/-/-	L
labend	labend	AD	positive	-/-/-	D
lach	lachen	VV	positive	0.0135/-/-	L
lache	lachen	VV	positive	0.0135/-/-	L
lachen	lachen	VV	positive	0.0135/-/-	L
lachest	lachen	VV	positive	0.0135/-/-	L
lachet	lachen	VV	positive	0.0135/-/-	L
lachst	lachen	VV	positive	0.0135/-/-	L
lacht	lachen	VV	positive	0.0135/-/-	L
lachte	lachen	VV	positive	0.0135/-/-	L
lachten	lachen	VV	positive	0.0135/-/-	L
lachtest	lachen	VV	positive	0.0135/-/-	L
lachtet	lachen	VV	positive	0.0135/-/-	L
landschaftlich	landschaftlich	AD	positive	-/-/-	D
landwirtschaftliche	landwirtschaftlich	AD	positive	-/-/-	D
lang	lang	AD	positive	0.381053/0.395789/0.223158	D
langlebig	langlebig	AD	positive	0.2026/-/-	L
langlebige	langlebig	AD	positive	0.2026/-/-	L
langlebigem	langlebig	AD	positive	0.2026/-/-	L
langlebigen	langlebig	AD	positive	0.2026/-/-	L
langlebiger	langlebig	AD	positive	0.2026/-/-	L
langlebigere	langlebig	AD	positive	0.2026/-/-	L
langlebigerem	langlebig	AD	positive	0.2026/-/-	L
langlebigeren	langlebig	AD	positive	0.2026/-/-	L
langlebigerer	langlebig	AD	positive	0.2026/-/-	L
langlebigeres	langlebig	AD	positive	0.2026/-/-	L
langlebiges	langlebig	AD	positive	0.2026/-/-	L
langlebigst	langlebig	AD	positive	0.2026/-/-	L
langlebigste	langlebig	AD	positive	0.2026/-/-	L
langlebigstem	langlebig	AD	positive	0.2026/-/-	L
langlebigsten	langlebig	AD	positive	0.2026/-/-	L
langlebigster	langlebig	AD	positive	0.2026/-/-	L
langlebigstes	langlebig	AD	positive	0.2026/-/-	L
langmuetig	langmuetig	AD	positive	-/-/-	D
lastenfrei	lastenfrei	VV	positive	-/-/-	D
lastfrei	lastfrei	VV	positive	-/-/-	D
lauschig	lauschig	AD	positive	-/-/-	D
lautstark	lautstark	AD	positive	0.0040/-/-	L
lautstarke	lautstark	AD	positive	0.0040/-/-	L
lautstarkem	lautstark	AD	positive	0.0040/-/-	L
lautstarken	lautstark	AD	positive	0.0040/-/-	L
lautstarker	lautstark	AD	positive	0.0040/-/-	L
lautstarkere	lautstark	AD	positive	0.0040/-/-	L
lautstarkerem	lautstark	AD	positive	0.0040/-/-	L
lautstarkeren	lautstark	AD	positive	0.0040/-/-	L
lautstarkerer	lautstark	AD	positive	0.0040/-/-	L
lautstarkeres	lautstark	AD	positive	0.0040/-/-	L
lautstarkes	lautstark	AD	positive	0.0040/-/-	L
lautstarkst	lautstark	AD	positive	0.0040/-/-	L
lautstarkste	lautstark	AD	positive	0.0040/-/-	L
lautstarkstem	lautstark	AD	positive	0.0040/-/-	L
lautstarksten	lautstark	AD	positive	0.0040/-/-	L
lautstarkster	lautstark	AD	positive	0.0040/-/-	L
lautstarkstes	lautstark	AD	positive	0.0040/-/-	L
lebend	lebend	AD	positive	0/1/0	D
lebendig	lebendig	AD	positive	0.0947/-/-	L
lebendige	lebendig	AD	positive	0.0947/-/-	L
lebendigem	lebendig	AD	positive	0.0947/-/-	L
lebendigen	lebendig	AD	positive	0.0947/-/-	L
lebendiger	lebendig	AD	positive	0.0947/-/-	L
lebendigere	lebendig	AD	positive	0.0947/-/-	L
lebendigerem	lebendig	AD	positive	0.0947/-/-	L
lebendigeren	lebendig	AD	positive	0.0947/-/-	L
lebendigerer	lebendig	AD	positive	0.0947/-/-	L
lebendigeres	lebendig	AD	positive	0.0947/-/-	L
lebendiges	lebendig	AD	positive	0.0947/-/-	L
lebendigst	lebendig	AD	positive	0.0947/-/-	L
lebendigste	lebendig	AD	positive	0.0947/-/-	L
lebendigstem	lebendig	AD	positive	0.0947/-/-	L
lebendigsten	lebendig	AD	positive	0.0947/-/-	L
lebendigster	lebendig	AD	positive	0.0947/-/-	L
lebendigstes	lebendig	AD	positive	0.0947/-/-	L
lebensfaehig	lebensfaehig	AD	positive	0.0040/-/-	L
lebensfaehige	lebensfaehig	AD	positive	0.0040/-/-	L
lebensfaehigem	lebensfaehig	AD	positive	0.0040/-/-	L
lebensfaehigen	lebensfaehig	AD	positive	0.0040/-/-	L
lebensfaehiger	lebensfaehig	AD	positive	0.0040/-/-	L
lebensfaehigere	lebensfaehig	AD	positive	0.0040/-/-	L
lebensfaehigerem	lebensfaehig	AD	positive	0.0040/-/-	L
lebensfaehigeren	lebensfaehig	AD	positive	0.0040/-/-	L
lebensfaehigerer	lebensfaehig	AD	positive	0.0040/-/-	L
lebensfaehigeres	lebensfaehig	AD	positive	0.0040/-/-	L
lebensfaehiges	lebensfaehig	AD	positive	0.0040/-/-	L
lebensfaehigst	lebensfaehig	AD	positive	0.0040/-/-	L
lebensfaehigste	lebensfaehig	AD	positive	0.0040/-/-	L
lebensfaehigstem	lebensfaehig	AD	positive	0.0040/-/-	L
lebensfaehigsten	lebensfaehig	AD	positive	0.0040/-/-	L
lebensfaehigster	lebensfaehig	AD	positive	0.0040/-/-	L
lebensfaehigstes	lebensfaehig	AD	positive	0.0040/-/-	L
lebenslang	lebenslang	AD	positive	-/-/-	D
lebenslaenglich	lebenslaenglich	AD	positive	-/-/-	D
lebhaft	lebhaft	AD	positive	0.2146/-/-	L
lebhafte	lebhaft	AD	positive	0.2146/-/-	L
lebhaftem	lebhaft	AD	positive	0.2146/-/-	L
lebhaften	lebhaft	AD	positive	0.2146/-/-	L
lebhafter	lebhaft	AD	positive	0.2146/-/-	L
lebhaftere	lebhaft	AD	positive	0.2146/-/-	L
lebhafterem	lebhaft	AD	positive	0.2146/-/-	L
lebhafteren	lebhaft	AD	positive	0.2146/-/-	L
lebhafterer	lebhaft	AD	positive	0.2146/-/-	L
lebhafteres	lebhaft	AD	positive	0.2146/-/-	L
lebhaftes	lebhaft	AD	positive	0.2146/-/-	L
lebhaftest	lebhaft	AD	positive	0.2146/-/-	L
lebhafteste	lebhaft	AD	positive	0.2146/-/-	L
lebhaftestem	lebhaft	AD	positive	0.2146/-/-	L
lebhaftesten	lebhaft	AD	positive	0.2146/-/-	L
lebhaftester	lebhaft	AD	positive	0.2146/-/-	L
lebhaftestes	lebhaft	AD	positive	0.2146/-/-	L
legal	legal	AD	positive	0.0040/-/-	L
legale	legal	AD	positive	0.0040/-/-	L
legalem	legal	AD	positive	0.0040/-/-	L
legalen	legal	AD	positive	0.0040/-/-	L
legaler	legal	AD	positive	0.0040/-/-	L
legalere	legal	AD	positive	0.0040/-/-	L
legalerem	legal	AD	positive	0.0040/-/-	L
legaleren	legal	AD	positive	0.0040/-/-	L
legalerer	legal	AD	positive	0.0040/-/-	L
legaleres	legal	AD	positive	0.0040/-/-	L
legales	legal	AD	positive	0.0040/-/-	L
legalst	legal	AD	positive	0.0040/-/-	L
legalste	legal	AD	positive	0.0040/-/-	L
legalstem	legal	AD	positive	0.0040/-/-	L
legalsten	legal	AD	positive	0.0040/-/-	L
legalster	legal	AD	positive	0.0040/-/-	L
legalstes	legal	AD	positive	0.0040/-/-	L
legendenhaft	legendenhaft	AD	positive	-/-/-	D
legendaer	legendaer	AD	positive	0.0040/-/-	L
legendaere	legendaer	AD	positive	0.0040/-/-	L
legendaerem	legendaer	AD	positive	0.0040/-/-	L
legendaeren	legendaer	AD	positive	0.0040/-/-	L
legendaerer	legendaer	AD	positive	0.0040/-/-	L
legendaerere	legendaer	AD	positive	0.0040/-/-	L
legendaererem	legendaer	AD	positive	0.0040/-/-	L
legendaereren	legendaer	AD	positive	0.0040/-/-	L
legendaererer	legendaer	AD	positive	0.0040/-/-	L
legendaereres	legendaer	AD	positive	0.0040/-/-	L
legendaeres	legendaer	AD	positive	0.0040/-/-	L
legendaerst	legendaer	AD	positive	0.0040/-/-	L
legendaerste	legendaer	AD	positive	0.0040/-/-	L
legendaerstem	legendaer	AD	positive	0.0040/-/-	L
legendaersten	legendaer	AD	positive	0.0040/-/-	L
legendaerster	legendaer	AD	positive	0.0040/-/-	L
legendaerstes	legendaer	AD	positive	0.0040/-/-	L
legitim	legitim	AD	positive	0.0040/-/-	L
legitime	legitim	AD	positive	0.0040/-/-	L
legitimem	legitim	AD	positive	0.0040/-/-	L
legitimen	legitim	AD	positive	0.0040/-/-	L
legitimer	legitim	AD	positive	0.0040/-/-	L
legitimere	legitim	AD	positive	0.0040/-/-	L
legitimerem	legitim	AD	positive	0.0040/-/-	L
legitimeren	legitim	AD	positive	0.0040/-/-	L
legitimerer	legitim	AD	positive	0.0040/-/-	L
legitimeres	legitim	AD	positive	0.0040/-/-	L
legitimes	legitim	AD	positive	0.0040/-/-	L
legitimst	legitim	AD	positive	0.0040/-/-	L
legitimste	legitim	AD	positive	0.0040/-/-	L
legitimstem	legitim	AD	positive	0.0040/-/-	L
legitimsten	legitim	AD	positive	0.0040/-/-	L
legitimster	legitim	AD	positive	0.0040/-/-	L
legitimstes	legitim	AD	positive	0.0040/-/-	L
lehrreich	lehrreich	AD	positive	-/-/-	D
leicht	leicht	AD	positive	0.0040/-/-	L
leichte	leicht	AD	positive	0.0040/-/-	L
leichtem	leicht	AD	positive	0.0040/-/-	L
leichten	leicht	AD	positive	0.0040/-/-	L
leichter	leicht	AD	positive	0.0040/-/-	L
leichtere	leicht	AD	positive	0.0040/-/-	L
leichterem	leicht	AD	positive	0.0040/-/-	L
leichteren	leicht	AD	positive	0.0040/-/-	L
leichterer	leicht	AD	positive	0.0040/-/-	L
leichteres	leicht	AD	positive	0.0040/-/-	L
leichtes	leicht	AD	positive	0.0040/-/-	L
leichtest	leicht	AD	positive	0.0040/-/-	L
leichteste	leicht	AD	positive	0.0040/-/-	L
leichtestem	leicht	AD	positive	0.0040/-/-	L
leichtesten	leicht	AD	positive	0.0040/-/-	L
leichtester	leicht	AD	positive	0.0040/-/-	L
leichtestes	leicht	AD	positive	0.0040/-/-	L
leidenschaftlich	leidenschaftlich	AD	positive	0.1988/-/-	L
leidenschaftliche	leidenschaftlich	AD	positive	0.1988/-/-	L
leidenschaftlichem	leidenschaftlich	AD	positive	0.1988/-/-	L
leidenschaftlichen	leidenschaftlich	AD	positive	0.1988/-/-	L
leidenschaftlicher	leidenschaftlich	AD	positive	0.1988/-/-	L
leidenschaftlichere	leidenschaftlich	AD	positive	0.1988/-/-	L
leidenschaftlicherem	leidenschaftlich	AD	positive	0.1988/-/-	L
leidenschaftlicheren	leidenschaftlich	AD	positive	0.1988/-/-	L
leidenschaftlicherer	leidenschaftlich	AD	positive	0.1988/-/-	L
leidenschaftlicheres	leidenschaftlich	AD	positive	0.1988/-/-	L
leidenschaftliches	leidenschaftlich	AD	positive	0.1988/-/-	L
leidenschaftlichst	leidenschaftlich	AD	positive	0.1988/-/-	L
leidenschaftlichste	leidenschaftlich	AD	positive	0.1988/-/-	L
leidenschaftlichstem	leidenschaftlich	AD	positive	0.1988/-/-	L
leidenschaftlichsten	leidenschaftlich	AD	positive	0.1988/-/-	L
leidenschaftlichster	leidenschaftlich	AD	positive	0.1988/-/-	L
leidenschaftlichstes	leidenschaftlich	AD	positive	0.1988/-/-	L
leidlich	leidlich	AD	positive	0/0.5/0.5	D
leise	leise	AD	positive	0.53125/0.28125/0.1875	D
leistungsfaehig	leistungsfaehig	AD	positive	0.3222/-/-	L
leistungsfaehige	leistungsfaehig	AD	positive	0.3222/-/-	L
leistungsfaehigem	leistungsfaehig	AD	positive	0.3222/-/-	L
leistungsfaehigen	leistungsfaehig	AD	positive	0.3222/-/-	L
leistungsfaehiger	leistungsfaehig	AD	positive	0.3222/-/-	L
leistungsfaehigere	leistungsfaehig	AD	positive	0.3222/-/-	L
leistungsfaehigerem	leistungsfaehig	AD	positive	0.3222/-/-	L
leistungsfaehigeren	leistungsfaehig	AD	positive	0.3222/-/-	L
leistungsfaehigerer	leistungsfaehig	AD	positive	0.3222/-/-	L
leistungsfaehigeres	leistungsfaehig	AD	positive	0.3222/-/-	L
leistungsfaehiges	leistungsfaehig	AD	positive	0.3222/-/-	L
leistungsfaehigst	leistungsfaehig	AD	positive	0.3222/-/-	L
leistungsfaehigste	leistungsfaehig	AD	positive	0.3222/-/-	L
leistungsfaehigstem	leistungsfaehig	AD	positive	0.3222/-/-	L
leistungsfaehigsten	leistungsfaehig	AD	positive	0.3222/-/-	L
leistungsfaehigster	leistungsfaehig	AD	positive	0.3222/-/-	L
leistungsfaehigstes	leistungsfaehig	AD	positive	0.3222/-/-	L
leistungsstark	leistungsstark	AD	positive	0.0040/-/-	L
leistungsstarke	leistungsstark	AD	positive	0.0040/-/-	L
leistungsstarkem	leistungsstark	AD	positive	0.0040/-/-	L
leistungsstarken	leistungsstark	AD	positive	0.0040/-/-	L
leistungsstarker	leistungsstark	AD	positive	0.0040/-/-	L
leistungsstarkere	leistungsstark	AD	positive	0.0040/-/-	L
leistungsstarkerem	leistungsstark	AD	positive	0.0040/-/-	L
